RSPO,TERYT,Rural county,Urban county,Rural territory,City,Revenue per person,Participants in mathematics,Avg. score in mathematics
72917,0620012,1,0,0,0,4813.13,18,33
72919,0620012,1,0,0,0,4813.13,23,39
14095,0620022,1,0,0,0,4762.27,32,39
53360,0620032,1,0,0,0,4656.85,38,38
23323,0620062,1,0,0,0,4672.53,12,33
104540,0620072,1,0,0,0,5448.68,28,38
41458,0620082,1,0,0,0,5613.49,16,44
41462,0620082,1,0,0,0,5613.49,12,48
41642,0620082,1,0,0,0,5613.49,13,36
103722,0620092,1,0,0,0,5215.63,35,44
105001,0620092,1,0,0,0,5215.63,10,56
87944,0620102,1,0,0,0,6202.41,32,36
75995,0620112,1,0,0,0,5733.45,39,32
81179,0620122,1,0,0,0,4846.39,15,55
34481,0620142,1,0,0,0,4804.18,11,55
34607,0620142,1,0,0,0,4804.18,22,48
74663,0620142,1,0,0,0,4804.18,18,55
80308,0620142,1,0,0,0,4804.18,18,54
80313,0620142,1,0,0,0,4804.18,12,45
80326,0620142,1,0,0,0,4804.18,15,39
80336,0620142,1,0,0,0,4804.18,37,51
39120,0620052,1,0,0,0,4864.75,14,54
39121,0620052,1,0,0,0,4864.75,36,49
17768,0611032,1,0,0,0,6575.73,18,42
42184,0611032,1,0,0,0,6575.73,33,37
21257,0611042,1,0,0,0,5915.97,25,44
21768,0611042,1,0,0,0,5915.97,31,41
26196,0611042,1,0,0,0,5915.97,24,41
125104,0611042,1,0,0,0,5915.97,15,57
125106,0611042,1,0,0,0,5915.97,18,40
125110,0611042,1,0,0,0,5915.97,14,31
12349,0611062,1,0,0,0,5731.44,12,44
24684,0611062,1,0,0,0,5731.44,15,40
44555,0611072,1,0,0,0,6044.04,11,36
105509,0611072,1,0,0,0,6044.04,16,63
114527,0611072,1,0,0,0,6044.04,29,57
38967,0611021,0,1,0,0,6518.42,26,37
71486,0611082,1,0,0,0,5204.87,12,45
92532,0611082,1,0,0,0,5204.87,27,46
63283,0611092,1,0,0,0,5715.56,10,34
63284,0611092,1,0,0,0,5715.56,16,55
63291,0611092,1,0,0,0,5715.56,14,60
63292,0611092,1,0,0,0,5715.56,24,48
18176,0611102,1,0,0,0,5822.31,22,45
31860,0611112,1,0,0,0,5312.52,12,48
53149,0611112,1,0,0,0,5312.52,10,32
73157,0611112,1,0,0,0,5312.52,13,50
11960,0611011,0,1,0,0,5111.51,76,44
19298,0611011,0,1,0,0,5111.51,61,48
19301,0611011,0,1,0,0,5111.51,130,55
262528,0611011,0,1,0,0,5111.51,21,60
72644,0611052,1,0,0,0,5760.11,15,49
89774,0611052,1,0,0,0,5760.11,12,35
89802,0611052,1,0,0,0,5760.11,14,40
89804,0611052,1,0,0,0,5760.11,19,40
89806,0611052,1,0,0,0,5760.11,25,50
92219,0611052,1,0,0,0,5760.11,18,34
92224,0611052,1,0,0,0,5760.11,27,37
104183,0611052,1,0,0,0,5760.11,15,42
104193,0611052,1,0,0,0,5760.11,17,49
104201,0611052,1,0,0,0,5760.11,14,60
25374,0610012,1,0,0,0,6761.87,11,52
25375,0610012,1,0,0,0,6761.87,13,45
48809,0610012,1,0,0,0,6761.87,53,36
88940,0610012,1,0,0,0,6761.87,17,21
80348,0610022,1,0,0,0,6277.79,11,41
80572,0610022,1,0,0,0,6277.79,18,44
81812,0610022,1,0,0,0,6277.79,16,45
91610,0610022,1,0,0,0,6277.79,12,49
49063,0610042,1,0,0,0,6088.57,18,37
49146,0610042,1,0,0,0,6088.57,11,40
78999,0610042,1,0,0,0,6088.57,28,35
79195,0610042,1,0,0,0,6088.57,14,52
19146,0610052,1,0,0,0,9968.83,19,45
19377,0610052,1,0,0,0,9968.83,21,41
29596,0610052,1,0,0,0,9968.83,32,59
21984,0610062,1,0,0,0,5220.72,21,54
53401,0610062,1,0,0,0,5220.72,11,35
118721,0610062,1,0,0,0,5220.72,10,52
118782,0610062,1,0,0,0,5220.72,11,38
47188,0617022,1,0,0,0,5568.97,19,35
47190,0617022,1,0,0,0,5568.97,16,42
47193,0617022,1,0,0,0,5568.97,10,46
47194,0617022,1,0,0,0,5568.97,11,47
47195,0617022,1,0,0,0,5568.97,15,36
92339,0617042,1,0,0,0,6134.9,30,37
8876,0617052,1,0,0,0,4524.57,13,46
22933,0617052,1,0,0,0,4524.57,40,42
23856,0617052,1,0,0,0,4524.57,21,64
53456,0617011,0,1,0,0,6012.56,64,53
85287,0617011,0,1,0,0,6012.56,158,56
86337,0617011,0,1,0,0,6012.56,33,61
93022,0617011,0,1,0,0,6012.56,118,61
5884,1261011,0,1,0,0,7937.37,30,61
5919,1261011,0,1,0,0,7937.37,43,54
6805,1261011,0,1,0,0,7937.37,72,66
6864,1261011,0,1,0,0,7937.37,19,36
7045,1261011,0,1,0,0,7937.37,70,75
7046,1261011,0,1,0,0,7937.37,89,61
7198,1261011,0,1,0,0,7937.37,38,41
7199,1261011,0,1,0,0,7937.37,55,53
7200,1261011,0,1,0,0,7937.37,66,47
7335,1261011,0,1,0,0,7937.37,33,44
7457,1261011,0,1,0,0,7937.37,19,61
7487,1261011,0,1,0,0,7937.37,45,72
7664,1261011,0,1,0,0,7937.37,13,49
7702,1261011,0,1,0,0,7937.37,54,81
7703,1261011,0,1,0,0,7937.37,141,59
7770,1261011,0,1,0,0,7937.37,54,59
7867,1261011,0,1,0,0,7937.37,30,48
7868,1261011,0,1,0,0,7937.37,47,60
7869,1261011,0,1,0,0,7937.37,68,56
8184,1261011,0,1,0,0,7937.37,46,61
8636,1261011,0,1,0,0,7937.37,58,63
8719,1261011,0,1,0,0,7937.37,21,55
8896,1261011,0,1,0,0,7937.37,47,51
8914,1261011,0,1,0,0,7937.37,34,54
9036,1261011,0,1,0,0,7937.37,65,61
9138,1261011,0,1,0,0,7937.37,42,53
9140,1261011,0,1,0,0,7937.37,44,55
9144,1261011,0,1,0,0,7937.37,23,52
9326,1261011,0,1,0,0,7937.37,39,57
9804,1261011,0,1,0,0,7937.37,22,35
9835,1261011,0,1,0,0,7937.37,110,64
9927,1261011,0,1,0,0,7937.37,33,48
9928,1261011,0,1,0,0,7937.37,83,58
9937,1261011,0,1,0,0,7937.37,35,38
11012,1261011,0,1,0,0,7937.37,61,75
11111,1261011,0,1,0,0,7937.37,29,63
11340,1261011,0,1,0,0,7937.37,107,56
11429,1261011,0,1,0,0,7937.37,58,55
11570,1261011,0,1,0,0,7937.37,15,50
11658,1261011,0,1,0,0,7937.37,48,55
11861,1261011,0,1,0,0,7937.37,25,45
11930,1261011,0,1,0,0,7937.37,45,58
12007,1261011,0,1,0,0,7937.37,48,64
12062,1261011,0,1,0,0,7937.37,53,65
12104,1261011,0,1,0,0,7937.37,40,57
12116,1261011,0,1,0,0,7937.37,44,58
12137,1261011,0,1,0,0,7937.37,62,64
12139,1261011,0,1,0,0,7937.37,40,58
12149,1261011,0,1,0,0,7937.37,89,70
12184,1261011,0,1,0,0,7937.37,98,55
12248,1261011,0,1,0,0,7937.37,14,51
12271,1261011,0,1,0,0,7937.37,44,53
12450,1261011,0,1,0,0,7937.37,23,59
12495,1261011,0,1,0,0,7937.37,85,70
13048,1261011,0,1,0,0,7937.37,63,63
13049,1261011,0,1,0,0,7937.37,11,58
13079,1261011,0,1,0,0,7937.37,60,58
13451,1261011,0,1,0,0,7937.37,20,60
13615,1261011,0,1,0,0,7937.37,58,72
14058,1261011,0,1,0,0,7937.37,70,73
14421,1261011,0,1,0,0,7937.37,101,67
15134,1261011,0,1,0,0,7937.37,29,69
18548,1261011,0,1,0,0,7937.37,63,65
19078,1261011,0,1,0,0,7937.37,51,67
19171,1261011,0,1,0,0,7937.37,59,56
19214,1261011,0,1,0,0,7937.37,89,45
19232,1261011,0,1,0,0,7937.37,16,29
19279,1261011,0,1,0,0,7937.37,19,74
19280,1261011,0,1,0,0,7937.37,125,72
19374,1261011,0,1,0,0,7937.37,63,64
19466,1261011,0,1,0,0,7937.37,37,54
19804,1261011,0,1,0,0,7937.37,59,57
19879,1261011,0,1,0,0,7937.37,100,61
20007,1261011,0,1,0,0,7937.37,34,50
20377,1261011,0,1,0,0,7937.37,38,69
20399,1261011,0,1,0,0,7937.37,11,56
20479,1261011,0,1,0,0,7937.37,25,67
20672,1261011,0,1,0,0,7937.37,21,52
21019,1261011,0,1,0,0,7937.37,46,52
21409,1261011,0,1,0,0,7937.37,36,61
21619,1261011,0,1,0,0,7937.37,34,71
21688,1261011,0,1,0,0,7937.37,41,64
21785,1261011,0,1,0,0,7937.37,41,59
22111,1261011,0,1,0,0,7937.37,87,64
22235,1261011,0,1,0,0,7937.37,29,59
23146,1261011,0,1,0,0,7937.37,16,66
23163,1261011,0,1,0,0,7937.37,61,64
24903,1261011,0,1,0,0,7937.37,48,52
24954,1261011,0,1,0,0,7937.37,12,55
24956,1261011,0,1,0,0,7937.37,23,69
25872,1261011,0,1,0,0,7937.37,98,65
25874,1261011,0,1,0,0,7937.37,50,50
30102,1261011,0,1,0,0,7937.37,15,66
30103,1261011,0,1,0,0,7937.37,30,43
30104,1261011,0,1,0,0,7937.37,33,46
30235,1261011,0,1,0,0,7937.37,57,60
58165,1261011,0,1,0,0,7937.37,44,82
58256,1261011,0,1,0,0,7937.37,49,76
59643,1261011,0,1,0,0,7937.37,57,62
72073,1261011,0,1,0,0,7937.37,44,75
72080,1261011,0,1,0,0,7937.37,68,68
72212,1261011,0,1,0,0,7937.37,20,61
90610,1261011,0,1,0,0,7937.37,34,86
90611,1261011,0,1,0,0,7937.37,54,76
92090,1261011,0,1,0,0,7937.37,57,81
110431,1261011,0,1,0,0,7937.37,15,31
132609,1261011,0,1,0,0,7937.37,26,81
133027,1261011,0,1,0,0,7937.37,27,79
133489,1261011,0,1,0,0,7937.37,67,77
133490,1261011,0,1,0,0,7937.37,17,68
133503,1261011,0,1,0,0,7937.37,17,19
133510,1261011,0,1,0,0,7937.37,16,39
133513,1261011,0,1,0,0,7937.37,41,87
133514,1261011,0,1,0,0,7937.37,15,69
133793,1261011,0,1,0,0,7937.37,31,77
15990,1262011,0,1,0,0,7970.7,67,54
16006,1262011,0,1,0,0,7970.7,80,52
16016,1262011,0,1,0,0,7970.7,104,49
16031,1262011,0,1,0,0,7970.7,50,50
16036,1262011,0,1,0,0,7970.7,38,42
16044,1262011,0,1,0,0,7970.7,47,50
16046,1262011,0,1,0,0,7970.7,27,43
18365,1262011,0,1,0,0,7970.7,16,64
18798,1262011,0,1,0,0,7970.7,52,56
19353,1262011,0,1,0,0,7970.7,97,60
21571,1262011,0,1,0,0,7970.7,35,34
25444,1262011,0,1,0,0,7970.7,26,37
47112,1262011,0,1,0,0,7970.7,51,44
80666,1262011,0,1,0,0,7970.7,19,55
13499,1263011,0,1,0,0,7612.84,42,46
13500,1263011,0,1,0,0,7612.84,73,56
13501,1263011,0,1,0,0,7612.84,76,51
13502,1263011,0,1,0,0,7612.84,42,48
13503,1263011,0,1,0,0,7612.84,44,44
13504,1263011,0,1,0,0,7612.84,72,51
13505,1263011,0,1,0,0,7612.84,25,41
13506,1263011,0,1,0,0,7612.84,13,47
13507,1263011,0,1,0,0,7612.84,57,50
13508,1263011,0,1,0,0,7612.84,77,53
14042,1263011,0,1,0,0,7612.84,70,45
14043,1263011,0,1,0,0,7612.84,70,69
14044,1263011,0,1,0,0,7612.84,49,49
19892,1263011,0,1,0,0,7612.84,59,48
133915,1263011,0,1,0,0,7612.84,62,72
38871,1201011,0,1,0,0,5640.41,67,63
38875,1201011,0,1,0,0,5640.41,59,67
38876,1201011,0,1,0,0,5640.41,82,68
38878,1201011,0,1,0,0,5640.41,38,58
38879,1201011,0,1,0,0,5640.41,54,67
70985,1201022,1,0,0,0,5413.81,12,45
71009,1201022,1,0,0,0,5413.81,11,58
71024,1201022,1,0,0,0,5413.81,18,47
71074,1201022,1,0,0,0,5413.81,24,42
71083,1201022,1,0,0,0,5413.81,23,59
71101,1201022,1,0,0,0,5413.81,26,47
71108,1201022,1,0,0,0,5413.81,12,67
71148,1201022,1,0,0,0,5413.81,11,40
71393,1201022,1,0,0,0,5413.81,23,38
71417,1201022,1,0,0,0,5413.81,28,55
89460,1201032,1,0,0,0,7519.34,22,43
89462,1201032,1,0,0,0,7519.34,16,44
104469,1201032,1,0,0,0,7519.34,13,50
121788,1201032,1,0,0,0,7519.34,14,41
103557,1201042,1,0,0,0,5920.6,27,47
103559,1201042,1,0,0,0,5920.6,39,50
35121,1201072,1,0,0,0,5759.25,10,48
35130,1201072,1,0,0,0,5759.25,15,50
39016,1201072,1,0,0,0,5759.25,18,49
42472,1201072,1,0,0,0,5759.25,13,54
42856,1201072,1,0,0,0,5759.25,11,54
43969,1201072,1,0,0,0,5759.25,11,59
69179,1201072,1,0,0,0,5759.25,33,55
3653,1201082,1,0,0,0,6902.71,17,56
3667,1201082,1,0,0,0,6902.71,13,38
4558,1201082,1,0,0,0,6902.71,12,60
19653,1201082,1,0,0,0,6902.71,17,48
19844,1201082,1,0,0,0,6902.71,20,47
87594,1201052,1,0,0,0,6697.66,54,46
87597,1201052,1,0,0,0,6697.66,11,49
87602,1201052,1,0,0,0,6697.66,11,43
73952,1201092,1,0,0,0,6440.75,20,58
89422,1201092,1,0,0,0,6440.75,11,57
107522,1201092,1,0,0,0,6440.75,17,45
82339,1202012,1,0,0,0,5578.58,10,44
82610,1202012,1,0,0,0,5578.58,27,35
103347,1202012,1,0,0,0,5578.58,14,31
103528,1202012,1,0,0,0,5578.58,17,49
6084,1202042,1,0,0,0,5222.47,22,58
6107,1202042,1,0,0,0,5222.47,10,56
8780,1202042,1,0,0,0,5222.47,16,49
11388,1202042,1,0,0,0,5222.47,14,49
11405,1202042,1,0,0,0,5222.47,20,33
12591,1202042,1,0,0,0,5222.47,16,65
12715,1202042,1,0,0,0,5222.47,16,50
58373,1202052,1,0,0,0,7746.53,29,47
58374,1202052,1,0,0,0,7746.53,18,38
104638,1202052,1,0,0,0,7746.53,17,70
104694,1202052,1,0,0,0,7746.53,15,43
81247,1202062,1,0,0,0,5946.97,38,43
81426,1202062,1,0,0,0,5946.97,24,43
81428,1202062,1,0,0,0,5946.97,10,34
87904,1202062,1,0,0,0,5946.97,11,42
16407,1202072,1,0,0,0,5866.86,32,44
16554,1202072,1,0,0,0,5866.86,13,33
16611,1202072,1,0,0,0,5866.86,14,38
109490,1203022,1,0,0,0,5021.23,15,32
109593,1203022,1,0,0,0,5021.23,20,57
109865,1203022,1,0,0,0,5021.23,10,52
59024,1204012,1,0,0,0,4310.31,17,49
15518,1204032,1,0,0,0,5526.27,18,43
41891,1204042,1,0,0,0,5607.79,18,58
61465,1204052,1,0,0,0,5014.88,43,49
122982,1204062,1,0,0,0,5376.47,43,37
123017,1204062,1,0,0,0,5376.47,19,36
31949,1205011,0,1,0,0,5306.94,43,49
31964,1205011,0,1,0,0,5306.94,26,43
32003,1205011,0,1,0,0,5306.94,60,54
32070,1205011,0,1,0,0,5306.94,53,47
35182,1205011,0,1,0,0,5306.94,45,54
90832,1205042,1,0,0,0,5391.95,11,46
90847,1205042,1,0,0,0,5391.95,13,65
90848,1205042,1,0,0,0,5391.95,25,40
90850,1205042,1,0,0,0,5391.95,22,49
90860,1205042,1,0,0,0,5391.95,28,41
90861,1205042,1,0,0,0,5391.95,31,46
103686,1205042,1,0,0,0,5391.95,15,71
59763,1205052,1,0,0,0,6063.52,11,55
59766,1205052,1,0,0,0,6063.52,29,40
42145,1205072,1,0,0,0,9433.75,33,47
53154,1205072,1,0,0,0,9433.75,19,45
68214,1205082,1,0,0,0,6808.92,40,45
68215,1205082,1,0,0,0,6808.92,20,37
55910,1205092,1,0,0,0,10565.91,25,41
72875,1205092,1,0,0,0,10565.91,14,53
70737,1205102,1,0,0,0,7380.72,15,38
85509,1205102,1,0,0,0,7380.72,18,43
85560,1205102,1,0,0,0,7380.72,16,38
58925,1205062,1,0,0,0,6181.47,22,51
58928,1205062,1,0,0,0,6181.47,34,42
61674,1205062,1,0,0,0,6181.47,16,43
72406,1205062,1,0,0,0,6181.47,11,53
114211,1206012,1,0,0,0,5739.52,22,52
114313,1206012,1,0,0,0,5739.52,16,55
115008,1206012,1,0,0,0,5739.52,12,45
115010,1206012,1,0,0,0,5739.52,33,55
110522,1206022,1,0,0,0,5765.02,25,47
111305,1206022,1,0,0,0,5765.02,20,54
70755,1206032,1,0,0,0,5603.94,25,48
70770,1206032,1,0,0,0,5603.94,11,69
70785,1206032,1,0,0,0,5603.94,17,52
70786,1206032,1,0,0,0,5603.94,10,59
128929,1206032,1,0,0,0,5603.94,12,52
128930,1206032,1,0,0,0,5603.94,10,54
128932,1206032,1,0,0,0,5603.94,12,52
48858,1206042,1,0,0,0,6814.71,20,45
119436,1206042,1,0,0,0,6814.71,45,59
119479,1206042,1,0,0,0,6814.71,21,55
271631,1206042,1,0,0,0,6814.71,11,56
58622,1206052,1,0,0,0,6608.06,16,61
58637,1206052,1,0,0,0,6608.06,11,49
58656,1206052,1,0,0,0,6608.06,11,60
58678,1206052,1,0,0,0,6608.06,19,39
58890,1206052,1,0,0,0,6608.06,18,47
59121,1206052,1,0,0,0,6608.06,31,60
62575,1206072,1,0,0,0,5678.6,11,53
64005,1206072,1,0,0,0,5678.6,14,47
70062,1206072,1,0,0,0,5678.6,16,46
82585,1206072,1,0,0,0,5678.6,18,54
82597,1206072,1,0,0,0,5678.6,22,59
82609,1206072,1,0,0,0,5678.6,13,62
83943,1206072,1,0,0,0,5678.6,19,50
263016,1206072,1,0,0,0,5678.6,11,60
49952,1206082,1,0,0,0,6264.38,48,52
60552,1206082,1,0,0,0,6264.38,16,63
60554,1206082,1,0,0,0,6264.38,32,50
47208,1206092,1,0,0,0,6511.13,14,33
47217,1206092,1,0,0,0,6511.13,16,51
47218,1206092,1,0,0,0,6511.13,30,67
48957,1206092,1,0,0,0,6511.13,28,50
48958,1206092,1,0,0,0,6511.13,11,39
84795,1206092,1,0,0,0,6511.13,16,63
38904,1206132,1,0,0,0,6019.78,15,44
38906,1206132,1,0,0,0,6019.78,23,61
88976,1206132,1,0,0,0,6019.78,10,54
89668,1206152,1,0,0,0,7459.76,17,55
89669,1206152,1,0,0,0,7459.76,21,76
89671,1206152,1,0,0,0,7459.76,22,44
92763,1206152,1,0,0,0,7459.76,51,61
5867,1206162,1,0,0,0,6417.09,35,60
5868,1206162,1,0,0,0,6417.09,14,40
