RSPO,TERYT,Rural county,Urban county,Rural territory,City,Revenue per person,Website,Start date,Students,Sport venues,German or French,Logopedist,Psychologist,Pedagogue,Participants in Polish,Avg. score in Polish
82340,0206041,0,1,0,0,7457.53,1,1945-09-01,268,0,1,0,0,1,18,51
79292,0206041,0,1,0,0,7457.53,1,1984-09-01,248,0,1,0,0,1,22,42
20075,0208011,0,1,0,0,7139.34,1,1962-09-01,335,0,1,0,1,1,27,59
122998,0208031,0,1,0,0,5745.98,1,2005-09-01,482,0,1,0,1,1,59,52
49704,0208021,0,1,0,0,4981.36,1,1993-09-01,363,1,1,1,0,1,60,57
26087,0208021,0,1,0,0,4981.36,1,1962-09-01,321,0,1,1,1,1,34,54
196316,0208021,0,1,0,0,4981.36,1,2017-09-01,281,1,1,1,0,1,61,56
49557,0208021,0,1,0,0,4981.36,1,1991-09-07,295,1,1,1,1,1,30,62
262674,0208021,0,1,0,0,4981.36,1,2017-09-01,236,0,1,1,1,1,39,55
47120,0208072,1,0,0,0,5604.61,1,1990-09-01,172,0,1,1,1,1,18,56
52495,0208072,1,0,0,0,5604.61,0,1990-09-01,269,0,1,0,1,1,31,61
52438,0208072,1,0,0,0,5604.61,1,1990-09-01,164,1,1,1,0,1,19,64
47628,0208072,1,0,0,0,5604.61,1,2011-09-01,211,1,1,1,1,1,20,62
58624,0208072,1,0,0,0,5604.61,1,1990-09-01,162,1,1,1,1,1,25,61
122528,0208092,1,0,0,0,7670.97,1,1999-09-01,135,0,1,1,1,1,17,58
79949,0208041,0,1,0,0,4657.28,1,1999-09-01,357,1,1,0,1,1,54,47
89626,0208041,0,1,0,0,4657.28,1,1999-09-01,193,0,1,0,0,1,17,46
79952,0208041,0,1,0,0,4657.28,1,1999-09-01,805,1,1,0,1,1,73,55
52916,0208112,1,0,0,0,5486.86,1,1992-01-01,232,0,1,1,1,1,30,53
9351,0208112,1,0,0,0,5486.86,1,1992-01-01,200,0,0,0,0,1,28,36
9582,0208112,1,0,0,0,5486.86,0,1992-01-01,190,0,1,1,0,1,16,60
90931,0208051,0,1,0,0,7329.85,1,1958-09-01,377,1,1,0,0,1,34,71
10010,0262011,0,1,0,0,6732.13,1,1945-09-04,538,1,1,0,0,0,54,34
17335,0262011,0,1,0,0,6732.13,1,1946-09-16,667,1,1,1,1,0,61,49
6792,0262011,0,1,0,0,6732.13,1,1946-09-01,443,1,1,0,1,1,45,51
4440,0262011,0,1,0,0,6732.13,1,1979-08-01,815,1,1,0,1,1,105,55
6715,0262011,0,1,0,0,6732.13,1,1982-09-01,1108,1,1,0,1,1,128,55
4007,0262011,0,1,0,0,6732.13,1,1956-08-31,628,1,1,0,1,0,64,59
8037,0262011,0,1,0,0,6732.13,1,1990-08-21,611,0,1,0,1,1,61,62
8314,0262011,0,1,0,0,6732.13,1,1961-09-01,536,1,1,0,1,0,49,58
7960,0262011,0,1,0,0,6732.13,1,1967-07-22,666,1,1,0,1,1,49,60
109552,0262011,0,1,0,0,6732.13,1,1993-09-01,942,0,1,1,1,1,74,60
3772,0262011,0,1,0,0,6732.13,1,1946-01-14,355,1,1,0,1,1,32,41
133562,0262011,0,1,0,0,6732.13,1,2017-09-01,157,0,1,0,1,1,20,32
63490,0209011,0,1,0,0,4521.56,1,1986-02-17,692,1,1,1,1,1,73,57
63485,0209011,0,1,0,0,4521.56,1,1962-09-01,489,1,1,1,1,1,42,50
104744,0209022,1,0,0,0,5901.24,0,1946-09-01,138,1,1,0,0,0,13,47
87243,0209022,1,0,0,0,5901.24,1,1999-09-01,180,0,1,1,1,1,20,54
59841,0209032,1,0,0,0,6392.68,1,1999-09-01,144,1,1,0,0,1,15,50
73113,0209032,1,0,0,0,6392.68,1,1999-09-01,135,0,1,1,1,1,13,53
56237,0209042,1,0,0,0,6102.72,1,1983-03-14,135,0,1,1,1,1,17,63
262458,0209042,1,0,0,0,6102.72,0,2017-09-01,246,1,1,1,1,1,18,59
91355,0209052,1,0,0,0,7444.39,1,1945-09-01,385,0,1,1,1,1,44,51
110548,0209062,1,0,0,0,5113.91,0,1960-09-01,463,1,1,1,1,1,37,48
110365,0209062,1,0,0,0,5113.91,0,1945-09-01,145,0,1,1,1,1,11,68
12461,0209082,1,0,0,0,5845.09,0,1999-09-01,176,1,1,0,1,1,14,52
84444,0210011,0,1,0,0,4649.48,1,1945-09-01,560,1,1,0,1,1,44,58
63987,0210011,0,1,0,0,4649.48,0,1999-09-01,419,0,1,0,1,1,27,55
84445,0210011,0,1,0,0,4649.48,1,1946-09-01,57,1,1,1,1,1,13,47
84447,0210011,0,1,0,0,4649.48,1,1999-09-01,613,1,1,0,1,1,79,58
54449,0210042,1,0,0,0,5238.62,1,1946-02-01,120,0,0,0,0,1,14,46
58146,0210042,1,0,0,0,5238.62,0,1957-09-01,189,0,1,0,0,1,16,59
44439,0210042,1,0,0,0,5238.62,1,1946-09-01,106,0,1,1,0,0,15,45
16957,0210062,1,0,0,0,5567.02,0,1990-05-27,156,1,1,0,0,1,13,47
121368,0210072,1,0,0,0,5279.63,1,1999-09-01,248,1,1,1,0,1,22,48
118688,0210072,1,0,0,0,5279.63,1,2013-09-01,109,1,1,1,1,1,14,54
80118,0210021,0,1,0,0,8406.2,1,1995-12-22,140,1,1,0,1,1,12,50
86188,0210021,0,1,0,0,8406.2,1,1995-12-22,356,0,1,0,1,1,34,54
10078,0211011,0,1,0,0,5913.21,0,1979-09-01,696,1,1,0,0,1,66,61
10079,0211011,0,1,0,0,5913.21,1,1984-09-01,677,1,1,0,1,0,63,59
10080,0211011,0,1,0,0,5913.21,0,1988-09-01,913,1,1,1,0,1,131,64
107150,0211011,0,1,0,0,5913.21,0,1967-09-01,548,1,1,1,1,0,34,59
10075,0211011,0,1,0,0,5913.21,0,1970-09-01,483,1,1,0,0,1,34,45
88406,0211011,0,1,0,0,5913.21,1,1975-09-01,670,1,1,0,0,1,75,62
10077,0211011,0,1,0,0,5913.21,1,1976-09-01,648,1,1,0,1,1,59,55
107054,0211011,0,1,0,0,5913.21,1,1973-09-01,251,1,1,0,0,1,82,60
262504,0211011,0,1,0,0,5913.21,1,2017-09-01,387,1,1,1,1,1,56,68
107394,0211011,0,1,0,0,5913.21,0,2005-09-01,261,0,1,1,1,1,35,71
107091,0211011,0,1,0,0,5913.21,0,1970-09-10,579,1,1,1,0,1,53,61
89639,0211022,1,0,0,0,7490.67,1,1945-10-01,193,0,1,0,0,0,26,58
89643,0211022,1,0,0,0,7490.67,1,1957-09-02,187,1,1,0,0,1,14,52
89640,0211022,1,0,0,0,7490.67,1,1948-09-01,225,1,1,0,0,1,15,49
59749,0211022,1,0,0,0,7490.67,1,1989-09-01,201,1,0,1,0,1,16,60
89641,0211022,1,0,0,0,7490.67,1,1946-09-02,216,1,1,0,0,0,13,51
91192,0211032,1,0,0,0,9164.89,1,1945-12-15,430,1,1,1,1,1,43,58
90278,0211032,1,0,0,0,9164.89,1,1947-03-01,302,1,1,0,1,1,34,58
7169,0213012,1,0,0,0,5537.4,1,1975-12-15,376,1,1,1,0,1,36,57
10315,0213022,1,0,0,0,6019.73,1,1985-05-08,327,1,1,1,1,1,32,52
17658,0213022,1,0,0,0,6019.73,1,1975-12-15,315,0,1,0,1,1,36,39
14442,0213022,1,0,0,0,6019.73,1,1985-05-08,155,1,1,1,1,1,14,54
61454,0214032,1,0,0,0,7625.71,1,1945-09-15,558,1,1,1,1,1,48,56
61455,0214032,1,0,0,0,7625.71,1,1945-09-01,200,1,1,1,0,1,22,51
52338,0214042,1,0,0,0,5846.16,1,1975-09-01,292,0,1,0,0,1,44,55
52336,0214042,1,0,0,0,5846.16,1,1945-09-03,161,0,1,1,0,1,14,55
85567,0214011,0,1,0,0,5141.49,0,1999-09-01,610,1,1,1,1,0,54,55
85568,0214011,0,1,0,0,5141.49,1,1999-09-01,637,1,1,1,1,1,54,63
85569,0214011,0,1,0,0,5141.49,0,1999-09-01,838,0,1,1,1,1,120,62
85570,0214011,0,1,0,0,5141.49,0,1970-09-01,477,1,1,1,1,1,38,64
85571,0214011,0,1,0,0,5141.49,0,1999-09-01,268,1,1,0,1,0,21,69
196217,0214011,0,1,0,0,5141.49,1,2017-09-01,401,1,1,1,0,1,45,35
196261,0214011,0,1,0,0,5141.49,0,2017-09-01,572,1,0,1,0,1,29,73
18765,0214011,0,1,0,0,5141.49,1,1994-12-02,294,1,1,1,0,1,17,54
23029,0214062,1,0,0,0,5828.09,1,1984-12-31,207,1,1,1,1,1,12,61
8183,0214062,1,0,0,0,5828.09,1,1984-08-31,142,1,1,1,1,0,10,66
18823,0214062,1,0,0,0,5828.09,1,1984-12-31,244,0,1,1,0,0,36,67
20249,0214062,1,0,0,0,5828.09,1,1992-09-01,117,0,1,1,1,1,13,39
22906,0214062,1,0,0,0,5828.09,1,1984-12-31,266,1,1,0,1,0,25,51
53310,0215022,1,0,0,0,6499.15,1,1945-10-20,218,1,1,1,1,1,21,51
41398,0215022,1,0,0,0,6499.15,1,1945-09-01,224,0,1,0,1,1,25,62
263066,0215011,0,1,0,0,5172.48,1,2017-09-01,240,0,1,1,1,1,123,53
263064,0215011,0,1,0,0,5172.48,0,2017-09-01,260,1,0,0,1,1,131,60
263028,0215011,0,1,0,0,5172.48,1,2017-09-01,313,1,1,0,1,1,58,62
105024,0215042,1,0,0,0,6844.5,0,1950-09-01,96,0,1,1,1,1,11,54
105023,0215042,1,0,0,0,6844.5,1,1946-09-01,383,0,1,0,1,1,44,66
105025,0215042,1,0,0,0,6844.5,0,1946-09-01,81,1,1,1,1,0,10,52
105034,0215042,1,0,0,0,6844.5,0,1945-09-01,345,1,1,1,1,1,41,56
86132,0216022,1,0,0,0,6161.47,1,1999-09-01,311,1,1,1,1,1,44,57
42747,0216032,1,0,0,0,10545.9,0,1999-09-01,140,0,1,1,0,1,15,54
84899,0216032,1,0,0,0,10545.9,1,1999-03-12,387,1,1,1,0,1,45,48
71953,0216062,1,0,0,0,7566.41,1,1986-02-26,162,1,1,0,0,1,16,60
84545,0216062,1,0,0,0,7566.41,1,1946-09-01,346,0,1,0,1,0,37,64
31496,0217012,1,0,0,0,4996.83,1,1978-01-10,157,0,1,0,1,0,13,66
91249,0217012,1,0,0,0,4996.83,1,1986-09-01,164,0,1,1,1,1,15,62
17301,0217022,1,0,0,0,5277.58,1,1987-09-01,236,0,1,1,1,1,33,52
114469,0217032,1,0,0,0,4577.55,1,1946-09-02,310,0,1,1,0,1,31,50
56401,0220042,1,0,0,0,6467.88,1,1999-09-01,371,0,1,1,1,1,14,64
55597,0220042,1,0,0,0,6467.88,0,1999-09-01,270,0,1,1,1,1,27,62
56322,0220042,1,0,0,0,6467.88,0,1999-09-01,362,1,0,0,1,0,16,76
